RECscreen_A10_YPD,1,.tif
204	0.9291
200	0.962
207	0.9733
226	0.9552
187	0.9514
233	0.964
0	0
0	0
0	0
0	0
256	0.9582
212	0.9745
239	0.9597
210	0.9565
209	0.9827
198	0.984
224	0.9674
214	0.9326
212	0.9656
217	0.9457
219	0.9458
224	0.9552
236	0.9477
246	0.9208
0	0
0	0
243	0.9557
230	0.9516
221	0.9545
224	0.9468
166	0.9738
182	0.9576
211	0.9399
217	0.9667
204	0.9502
203	0.9635
204	0.9291
227	0.9391
223	0.9631
226	0.9552
278	0.946
265	0.9452
242	0.9517
216	0.9129
248	0.9753
209	0.9608
190	0.9352
201	0.9155
246	0.9675
215	0.9577
221	0.9341
190	0.9667
212	0.9444
206	0.9685
241	0.9478
261	0.9575
0	0
0	0
234	0.9681
233	0.9356
230	0.9236
240	0.9637
174	0.9709
189	0.9847
195	0.9598
210	0.9874
203	0.9544
203	0.9246
214	0.9747
220	0.9588
218	0.95
228	0.9637
252	0.9512
258	0.9657
287	0.958
228	0.9516
218	0.9711
218	0.95
217	0.9457
226	0.9552
108	0.926
127	0.9954
255	0.9625
210	0.9565
184	0.9361
200	0.9403
138	0.9436
101	0.9904
232	0.9316
238	0.9557
233	0.964
220	0.9298
233	0.9438
221	0.9341
219	0.9667
213	0.9488
185	0.9412
184	0.9681
213	0.9402
188	0.9892
219	0.9544
207	0.9733
227	0.9509
218	0.9415
231	0.9642
249	0.9512
278	0.928
229	0.9766
233	0.9356
240	0.9439
178	0.9832
215	0.937
120	0.9807
104	0.9031
252	0.9626
189	0.9616
182	0.9482
206	0.9685
137	0.9629
161	0.9792
247	0.9435
251	0.967
235	0.9637
221	0.9845
228	0.9637
226	0.9552
202	0.9716
208	0.978
192	0.9768
197	0.9566
213	0.9701
209	0.9519
208	0.9473
202	0.9409
208	0.978
230	0.9236
223	0.9425
264	0.9494
263	0.9648
250	0.9748
235	0.9519
222	0.9675
213	0.9488
244	0.9596
0	0
0	0
250	0.9358
218	0.9415
234	0.9478
249	0.9793
246	0.9675
237	0.9805
0	0
0	0
242	0.9803
207	0.9733
193	0.9592
198	0.9615
199	0.989
204	0.9502
216	0.9329
209	0.9519
195	0.938
121	0.9484
210	0.9654
205	0.9638
217	0.9457
219	0.9756
238	0.936
0	0
295	0.9587
208	0.978
225	0.951
227	0.9893
216	0.9211
236	0.9559
0	0
0	0
238	0.9557
212	0.9745
228	0.9637
234	0.9681
240	0.9439
258	0.9657
0	0
0	0
251	0.9395
220	0.9298
211	0.9399
220	0.9298
221	0.9631
211	0.9921
212	0.9745
197	0.9697
181	0.943
216	0.9622
207	0.9733
206	0.9685
212	0.9745
217	0.9975
247	0.9714
59	0.9764
288	0.9359
243	0.9475
195	0.9691
212	0.9531
210	0.9874
211	0.9399
231	0.9473
222	0.9588
241	0.9478
211	0.9399
244	0.9321
234	0.9396
176	0.9623
199	0.9482
0	0
0	0
226	0.9154
197	0.9476
221	0.9631
220	0.9502
200	0.9529
187	0.9205
199	0.9356
208	0.9266
208	0.9473
196	0.9339
210	0.9654
208	0.978
229	0.9474
218	0.9711
244	0.9596
278	0.928
302	0.9212
229	0.9679
221	0.9845
204	0.9502
227	0.9391
188	0.9794
236	0.9362
220	0.98
234	0.9478
201	0.9668
244	0.9321
243	0.9557
175	0.9666
199	0.9795
0	0
0	0
234	0.9596
204	0.9591
220	0.9588
221	0.9545
207	0.9733
205	0.9638
224	0.9468
203	0.9544
210	0.9565
200	0.962
220	0.9502
210	0.9565
228	0.9637
214	0.9837
240	0.9439
269	0.9227
305	0.9136
258	0.9465
271	0.9478
224	0.9468
183	0.9311
184	0.9918
242	0.9803
229	0.9679
209	0.9608
193	0.95
213	0.9488
203	0.9764
241	0.9762
243	0.9096
84	0.8513
94	0.9093
233	0.9356
225	0.9805
219	0.9544
212	0.9531
59	1
257	0.962
211	0.961
191	0.9718
214	0.9837
209	0.9519
213	0.9199
209	0.9519
216	0.9622
197	0.9262
212	0.9745
240	0.9637
331	0.9427
252	0.9433
259	0.9238
234	0.9596
184	0.9681
197	0.9476
213	0.9488
214	0.9326
204	0.9591
189	0.9303
217	0.9756
222	0.9383
188	0.9659
246	0.9397
110	0.9552
63	0.9826
181	0.9659
213	0.9488
221	0.9341
220	0.9588
55	0.9502
239	0.9399
218	0.9415
207	0.9733
213	0.9488
221	0.9845
216	0.8858
230	0.9432
227	0.9391
225	0.9805
222	0.9383
268	0.9559
0	0
0	0
228	0.9156
221	0.9341
235	0.9637
239	0.9597
239	0.9399
225	0.9114
252	0.9626
250	0.9631
167	0.99
178	0.9273
176	0.9721
190	0.9139
209	0.9519
234	0.9478
235	0.9437
225	0.9805
228	0.935
232	0.9316
233	0.9555
229	0.9679
192	0.9324
222	0.9675
210	0.9654
208	0.9473
223	0.9425
213	0.9199
231	0.9763
222	0.9588
248	0.9753
271	0.9046
0	0
193	0.9819
253	0.9205
224	0.9468
210	0.9355
239	0.9399
212	0.9444
222	0.9383
238	0.9641
203	0.9246
163	0.9562
172	0.95
183	0.9629
177	0.9541
214	0.9446
221	0.9341
221	0.9631
234	0.9396
225	0.951
237	0.9321
221	0.9341
227	0.9391
224	0.9552
212	0.9968
204	0.9682
205	0.9337
228	0.9433
239	0.9399
248	0.9474
253	0.9747
246	0.9592
279	0.957
300	0.9321
247	0.9435
241	0.9206
236	0.9477
220	0.9588
223	0.9631
210	0.9874
212	0.9444
231	0.9557
230	0.9721
212	0.9656
218	0.9623
206	0.9685
218	0.9711
204	0.9591
214	0.9747
208	0.9473
220	0.9502
222	0.9675
207	0.9428
221	0.9341
48	0.9674
78	1
128	1
231	0.9557
212	0.9444
172	0.95
178	0.9594
0	0
254	0.9703
249	0.9243
274	0.9506
319	0.9385
264	0.9685
217	0.9667
244	0.9321
216	0.9711
247	0.9714
230	0.9721
234	0.9396
213	0.9199
189	0.9616
214	0.9837
210	0.9874
214	0.9747
215	0.9286
216	0.9413
193	0.899
202	0.9497
207	0.9221
179	0.9746
236	0.9281
58	0.9842
266	0.9488
116	0.9364
107	0.971
237	0.9517
239	0.9597
77	0.9226
204	0.9813
10	1
247	0.9714
232	0.9316
103	0.9347
145	1
117	0.9731
288	0.9433
248	0.9554
220	0.9382
230	0.9432
259	0.9502
238	0.9092
235	0.9519
239	0.9399
222	0.9675
221	0.9631
198	0.984
218	0.95
220	0.9298
225	0.951
219	0.9458
198	0.9524
178	0.9594
179	0.9648
252	0.9433
268	0.9559
0	0
0	0
250	0.955
237	0.9719
246	0.9397
246	0.9675
232	0.9316
227	0.9594
257	0.9817
275	0.9358
150	0.9464
106	0.9619
260	0.9732
233	0.9356
234	0.9478
236	0.9477
228	0.9235
233	0.9438
215	0.9286
231	0.9763
213	0.9701
217	0.9579
214	0.9045
221	0.9143
209	0.931
218	0.95
215	0.9286
217	0.9372
175	0.9666
175	0.9765
246	0.9397
262	0.9345
0	0
0	0
222	0.9383
237	0.96
232	0.9598
249	0.9593
177	0.9541
119	0.9725
268	0.9559
298	0.9504
304	0.9517
257	0.962
253	0.947
221	0.9341
212	0.9656
200	0.9712
231	0.9557
229	0.9196
206	0.9296
196	0.9428
229	0.9196
224	0.9186
219	0.9756
209	0.931
211	0.9486
217	0.9172
207	0.9733
218	0.9623
225	0.951
224	0.9762
203	0.9043
47	1
260	0.9732
252	0.9626
233	0.9356
241	0.9478
223	0.9425
229	0.9766
238	0.9641
247	0.9356
80	0.8982
53	1
300	0.9392
236	0.9559
243	0.9557
215	0.9577
219	0.9756
218	0.9623
236	0.9764
221	0.9545
192	0.9768
195	0.9691
207	0.9516
221	0.9755
248	0.9753
250	0.9358
219	0.9631
205	0.9424
195	0.9691
236	0.9477
219	0.9458
223	0.9718
54	1
48	0.9865
240	0.9439
233	0.9438
249	0.9593
246	0.9675
224	0.9762
233	0.9356
229	0.9679
234	0.9681
79	0.9325
104	0.9742
307	0.9436
253	0.9665
190	0.9443
183	0.9311
243	0.9475
245	0.9439
211	0.9486
225	0.9805
240	0.9722
225	0.9805
225	0.9595
242	0.9517
0	0
0	0
245	0.9635
224	0.9267
215	0.9883
233	0.964
222	0.9588
231	0.9557
219	0.9458
235	0.9437
226	0.9849
226	0.9849
217	0.9667
221	0.9545
230	0.9721
234	0.9203
236	0.9559
253	0.9282
76	0.9957
266	0.9488
309	0.9256
256	0.9131
202	0.9497
211	0.97
234	0.9396
232	0.9598
228	0.9637
224	0.9762
242	0.9517
249	0.9512
213	0.9488
235	0.9722
0	0
0	0
247	0.9714
144	0.9227
236	0.9281
209	0.9608
227	0.9309
226	0.9638
223	0.9425
219	0.9458
222	0.9266
221	0.9631
230	0.9432
224	0.9468
222	0.9383
235	0.9437
257	0.9428
244	0.9596
230	0.9516
273	0.929
292	0.9564
240	0.9439
229	0.9679
236	0.9281
185	0.9194
229	0.9474
215	0.9577
212	0.9968
213	0.9488
210	0.9654
231	0.9557
244	0.94
227	0.968
245	0.9635
221	0.9545
207	0.9428
228	0.9936
214	0.9621
222	0.9675
217	0.9883
173	0.9653
213	0.9791
225	0.951
225	0.951
227	0.9391
230	0.9808
148	0.9849
156	0.9843
238	0.936
232	0.9598
223	0.9718
284	0.948
302	0.9455
249	0.932
244	0.9321
239	0.9681
198	0.984
221	0.9631
225	0.951
204	0.9591
216	0.9329
200	0.962
229	0.9679
212	0.9745
226	0.935
217	0.9457
226	0.9552
217	0.9667
231	0.9473
210	0.9565
216	0.9838
222	0.9675
210	0.9874
201	0.945
223	0.9425
221	0.9545
244	0.9596
228	0.9433
154	0.9868
164	0.9381
255	0.9545
228	0.9637
228	0.8967
270	0.9443
258	0.9657
269	0.9408
201	0.9668
227	0.9391
199	0.9664
198	0.9746
224	0.9674
225	0.9805
230	0.9721
217	0.9579
214	0.9533
218	0.95
216	0.9413
230	0.9721
221	0.9631
199	0.9356
223	0.9425
223	0.9631
250	0.9358
228	0.9637
228	0.9433
203	0.9858
217	0.9667
236	0.9559
224	0.9762
213	0.9701
224	0.9552
235	0.9637
228	0.9637
227	0.9594
237	0.9719
263	0.9458
311	0.9487
272	0.9782
239	0.9399
232	0.9806
179	0.9887
179	0.9887
224	0.9468
223	0.9718
216	0.9622
226	0.9849
221	0.9341
233	0.9848
242	0.9517
228	0.9433
229	0.9474
215	0.9577
224	0.9468
229	0.9474
228	0.9637
219	0.9458
234	0.9396
221	0.9341
225	0.9805
219	0.8981
216	0.9622
215	0.9577
239	0.9801
210	0.9355
217	0.9457
208	0.9473
248	0.9753
266	0.9488
280	0.9604
257	0.962
68	1
57	1
238	0.9557
214	0.9326
186	0.9463
211	0.961
181	0.9756
171	0.9445
233	0.964
239	0.9597
0	0
0	0
239	0.9681
218	0.9711
219	0.9756
224	0.9552
211	0.961
236	0.9559
102	0.9867
105	0.9706
203	0.9544
188	0.9565
234	0.9681
232	0.9514
208	0.978
217	0.9457
220	0.9502
212	0.9656
236	0.9559
260	0.9538
282	0.9414
247	0.9435
61	0.9919
55	1
226	0.935
229	0.9276
211	0.97
203	0.9544
194	0.9642
173	0.9653
236	0.9678
233	0.9848
0	0
0	0
242	0.9803
213	0.9791
214	0.9533
212	0.9745
215	0.9577
237	0.9719
42	1
115	0.9685
225	0.9595
218	0.95
234	0.9396
228	0.8967
218	0.9711
235	0.9519
208	0.9651
190	0.9443
243	0.9557
231	0.9557
209	0.9519
151	0.9425
276	0.9392
233	0.964
210	0.9654
224	0.9468
197	0.9566
224	0.9468
236	0.9559
209	0.9519
231	0.9763
227	0.9594
231	0.9557
240	0.9722
232	0.9806
152	0.974
226	0.9552
231	0.9763
213	0.9701
196	0.9741
211	0.961
246	0.9208
224	0.9552
234	0.9681
213	0.9283
208	0.978
234	0.9203
232	0.9598
219	0.9544
214	0.9533
226	0.9552
269	0.9595
224	0.9468
195	0.9469
263	0.9198
231	0.9473
216	0.9622
219	0.9667
222	0.9588
210	0.9874
236	0.9764
218	0.98
203	0.9764
229	0.9679
241	0.9478
200	0.962
238	0.936
221	0.9631
208	0.9562
209	0.9519
201	0.9668
202	0.9497
220	0.9298
201	0.9668
241	0.9478
226	0.9552
203	0.9544
208	0.978
216	0.9622
245	0.9635
224	0.9552
209	0.9827
219	0.9667
259	0.9238
281	0.938
243	0.9557
200	0.9403
202	0.9409
125	0.9517
109	0.9891
212	0.9444
187	0.9514
171	0.9681
198	0.9615
204	0.9502
206	0.9685
222	0.9675
226	0.9552
141	0.9533
184	0.9361
245	0.9439
224	0.9468
217	0.9667
224	0.9674
224	0.9468
226	0.9552
145	0.9542
223	0.9425
203	0.9544
192	0.9768
213	0.9701
218	0.9415
211	0.9399
205	0.9861
231	0.9276
260	0.9732
270	0.9443
220	0.9588
195	0.9469
181	0.9997
79	0.9818
65	0.9571
239	0.9597
208	0.9473
229	0.9474
183	0.9629
193	0.9819
198	0.9309
184	0.9586
214	0.9837
137	0.9474
74	0.9913
239	0.9399
228	0.9637
229	0.9679
235	0.9722
210	0.9565
226	0.9075
208	0.9562
233	0.9356
190	0.9762
221	0.9545
236	0.9477
241	0.9397
221	0.9631
205	0.9424
238	0.9847
268	0.9559
271	0.9666
248	0.9554
221	0.9341
218	0.95
242	0.9244
247	0.9435
224	0.9468
207	0.9733
226	0.9849
228	0.9433
228	0.9433
238	0.9641
178	0.9832
220	0.9588
241	0.956
236	0.9477
226	0.935
212	0.9745
228	0.9936
212	0.9745
217	0.9457
218	0.9214
219	0.9256
220	0.9588
224	0.9468
228	0.9637
0	0
0	0
243	0.9639
221	0.9631
163	0.9324
191	0.9492
281	0.938
238	0.9092
241	0.9478
200	0.962
232	0.9806
252	0.9626
194	0.9549
165	0.9679
225	0.9595
225	0.951
197	0.9476
184	0.9361
221	0.9545
215	0.9577
231	0.9557
252	0.9512
231	0.9557
233	0.964
225	0.951
226	0.9552
222	0.9675
214	0.9446
203	0.9544
214	0.9533
203	0.9764
214	0.9533
0	0
0	0
240	0.9637
220	0.9502
152	0.9487
186	0.9787
284	0.9302
240	0.9439
219	0.9544
240	0.9439
68	1
136	0.9944
237	0.9517
221	0.9545
179	0.9418
195	0.9598
218	0.9415
215	0.9286
208	0.9562
229	0.9679
182	0.9482
181	0.9524
0	0
0	0
226	0.9268
217	0.9667
215	0.9883
226	0.9268
187	0.9742
217	0.9756
123	0.9808
116	0.977
242	0.9517
228	0.8967
222	0.9383
210	0.9355
232	0.9598
269	0.9595
269	0.9674
244	0.9321
233	0.9356
225	0.951
169	0.9667
126	0.9875
219	0.9256
201	0.9668
173	0.9653
183	0.9629
235	0.9519
235	0.9722
234	0.9681
228	0.9433
168	0.961
184	0.9453
0	0
0	0
213	0.9701
202	0.9409
222	0.9675
198	0.984
216	0.9622
224	0.9468
124	0.9719
96	0.8992
220	0.9382
213	0.9488
221	0.9631
204	0.9378
226	0.9552
269	0.9408
260	0.9732
203	0.9544
232	0.9806
224	0.9267
130	0.9506
128	0.947
222	0.9588
237	0.96
229	0.9391
225	0.951
0	0
0	0
232	0.9514
220	0.9588
232	0.9316
185	0.9734
232	0.9316
194	0.9642
215	0.9666
201	0.945
228	0.9637
218	0.98
218	0.95
204	0.9591
212	0.9444
198	0.9524
204	0.9502
218	0.95
177	0.9776
211	0.961
222	0.9383
262	0.9532
254	0.9508
218	0.9415
230	0.9432
230	0.9316
142	1
181	0.9524
228	0.9433
228	0.935
217	0.9457
224	0.9762
8	1
0	0
232	0.9598
234	0.9396
229	0.9474
221	0.9341
202	0.92
197	0.9262
233	0.9555
230	0.9516
211	0.97
213	0.9576
213	0.9576
214	0.9837
190	0.9667
195	0.9598
190	0.9899
197	0.9566
213	0.9701
213	0.9199
222	0.9467
266	0.9488
275	0.9433
218	0.9711
241	0.9678
217	0.9457
216	0.9413
213	0.9791
123	0.964
117	0.9562
156	0.9488
171	0.9782
239	0.9681
220	0.989
239	0.9681
225	0.951
233	0.964
244	0.94
126	0.9875
97	0.983
219	0.9458
199	0.9356
220	0.9588
225	0.951
164	0.962
191	0.9718
202	0.9497
207	0.9516
223	0.9226
221	0.9631
212	0.9656
217	0.9579
235	0.9722
277	0.9174
285	0.9514
255	0.9545
229	0.9196
221	0.9631
201	0.9668
240	0.9168
121	0.9889
122	0.9288
183	0.9864
152	0.9146
212	0.9358
230	0.9721
222	0.9588
229	0.9679
230	0.9432
238	0.9641
43	0.9738
130	0.9395
220	0.9502
210	0.927
217	0.9457
230	0.9721
196	0.9428
209	0.9827
201	0.9668
204	0.9591
220	0.9588
219	0.9544
211	0.9399
213	0.9701
229	0.9679
279	0.9418
278	0.946
268	0.9832
236	0.9764
241	0.9478
171	0.9445
201	0.945
230	0.9432
231	0.9763
236	0.9281
236	0.9281
220	0.9382
217	0.9756
234	0.9681
224	0.9762
177	0.9776
181	0.9756
232	0.9316
230	0.9516
228	0.9433
222	0.9467
245	0.9635
232	0.9598
231	0.9276
223	0.9718
233	0.964
215	0.9792
233	0.9555
208	0.978
198	0.9615
155	0.9674
231	0.9557
265	0.9268
320	0.9586
299	0.9361
277	0.9247
280	0.9604
170	0.9725
261	0.931
260	0.9538
269	0.9408
273	0.9738
280	0.9171
79	0.9818
251	0.9474
277	0.9426
282	0.934
208	0.9562
212	0.9444
256	0.9582
281	0.9562
274	0.9506
280	0.9347
50	1
272	0.9513
265	0.9642
260	0.9538
252	0.9433
251	0.967
238	0.9557
251	0.9395
238	0.9641
231	0.9557
254	0.9703
276	0.9317
RECscreen_A10_YPD,2,.tif
323	0.9675
286	0.9367
259	0.9695
260	0.9732
178	0.9594
192	0.9451
257	0.9428
256	0.9663
246	0.9878
265	0.9452
215	0.9577
219	0.9756
0	0
0	0
260	0.9538
261	0.931
242	0.9718
241	0.9478
233	0.964
246	0.9477
0	0
0	0
205	0.9424
0	0
241	0.9678
262	0.9612
223	0.9934
244	0.94
237	0.9805
204	0.9591
273	0.9738
257	0.9428
289	0.9217
243	0.9843
226	0.9552
233	0.9555
177	0.9541
167	0.9553
220	0.9298
238	0.976
211	0.9486
214	0.9533
173	0.9232
197	1
0	0
0	0
232	0.9598
224	0.9468
208	0.9562
222	0.9383
212	0.9968
205	0.9861
0	0
0	0
172	0.9738
170	0.9256
198	0.9746
199	0.9064
200	0.962
195	0.9691
188	0.9794
202	0.92
218	0.9929
281	0.938
173	0.9896
197	0.9697
213	0.9701
217	0.9372
0	0
0	0
220	0.9588
218	0.9711
203	0.9544
217	0.9372
180	0.9471
199	0.9664
246	0.9675
246	0.9592
0	0
97	0.983
16	1
0	0
201	0.9761
210	0.9565
193	0.9819
189	0.9393
107	0.8532
111	0.9071
198	0.9524
196	0.9741
185	0.9972
178	0.9832
210	0.9355
214	0.9533
194	0.9421
252	0.9433
244	0.9884
221	0.9845
213	0.9488
214	0.9533
0	0
0	0
212	0.9656
208	0.978
201	0.9761
202	0.9409
147	0.9674
163	0.9562
228	0.9637
229	0.9679
62	1
0	0
175	0.9666
27	1
203	0.9544
189	0.9616
195	0.9598
186	0.9463
132	0.9766
98	0.948
202	0.9587
193	0.9819
184	0.9586
195	0.938
217	0.9667
224	0.9468
196	0.9518
57	0.9847
276	0.9213
230	0.9808
149	0.9653
88	1
182	0.981
165	0.9438
170	0.9972
188	0.9565
109	0.9891
109	0.9891
188	0.9565
220	0.9588
204	0.9502
214	0.9326
51	0.9813
182	0.9482
177	0.9541
163	0.9808
191	0.9718
181	0.9659
179	0.9988
179	0.9648
168	0.961
148	0.9588
148	0.9849
163	0.9562
190	0.9899
210	0.9654
0	0
0	0
0	0
0	0
220	0.9502
250	0.9358
161	0.9792
150	0.9362
156	0.9737
144	0.9846
191	0.9718
155	1
104	0.9742
130	0.978
196	0.9428
194	0.9332
208	0.978
206	0.9685
184	0.9361
40	1
178	0.9273
151	0.9676
184	0.9586
204	0.9502
173	0.9896
179	0.9648
184	0.9361
185	0.9412
127	0.9954
157	0.9799
200	0.962
210	0.9874
0	0
0	0
0	0
0	0
0	0
0	0
211	0.961
221	0.9631
188	0.9565
178	0.9692
190	0.9352
180	0.9378
206	0.9382
192	0.9542
182	0.9909
192	0.9768
0	0
0	0
215	0.9577
143	0.9778
200	0.962
193	0.9592
172	0.9839
190	0.9899
125	0.9797
131	0.9973
181	0.9524
173	0.9555
181	0.9997
185	0.9734
148	0.9484
172	0.9839
0	0
0	0
0	0
0	0
0	0
137	1
210	0.9565
197	0.9476
156	0.9996
156	0.9488
175	0.9765
185	0.9638
188	0.9794
184	0.9918
178	0.9594
212	0.9745
0	0
0	0
160	0.9152
137	0.9474
199	0.9664
188	0.9565
183	0.9534
176	0.9487
126	0.9593
124	0.9719
180	0.98
177	0.9313
178	0.9594
190	0.9667
147	0.9782
179	0.9648
0	0
0	0
0	0
0	0
234	0.9681
187	0.9742
208	0.978
162	0.9748
178	0.9594
193	0.9592
207	0.9516
197	0.9791
203	0.9635
193	0.95
196	0.9741
212	0.9745
210	0.9654
215	0.937
0	0
0	0
209	0.9608
190	0.9667
193	0.9819
194	0.9332
137	0.974
151	0.9676
181	0.9659
185	0.9638
181	0.943
186	1
163	0.9562
189	0.9393
156	0.9737
168	0.9511
236	0.9477
249	0.9512
226	0.9552
183	0.9864
207	0.9825
168	0.9855
173	0.9896
179	0.9552
221	0.9631
190	0.9443
214	0.9533
162	0.9748
202	0.9716
206	0.9909
219	0.9756
235	0.9437
0	0
0	0
224	0.9468
198	0.9309
197	0.9566
205	0.9424
144	0.9329
151	0.9425
176	0.9721
181	0.943
188	0.9565
185	0.9638
181	0.9299
188	0.9343
161	0.9792
186	0.9463
221	0.9341
234	0.9681
279	0.9494
185	0.9412
197	0.9697
205	0.9638
192	0.9768
201	0.954
85	0.9683
88	1
203	0.9544
192	0.9451
174	0.9953
176	0.9721
122	0.997
69	0.9765
205	0.9638
213	0.9283
217	0.9883
207	0.9428
213	0.9701
203	0.9858
196	0.9741
187	0.9514
149	0.93
159	0.7826
179	0.9648
161	0.9688
178	0.9932
176	0.9821
193	0.9592
180	0.9378
194	0.987
218	0.95
260	0.9538
220	0.9502
213	0.9488
213	0.9701
185	0.9638
202	0.9497
100	0.9805
85	0.9683
200	0.9492
190	0.9667
191	0.9402
160	0.9987
112	0.9725
129	0.9705
217	0.9457
230	0.9516
211	0.9921
196	0.9518
205	0.9337
209	0.9519
185	0.9321
194	0.9332
173	0.9555
172	0.9179
188	0.9565
193	0.9592
182	0.9482
173	0.9555
180	0.9471
186	0.969
192	0.9542
236	0.9477
241	0.9206
229	0.9474
184	0.9453
204	0.9813
159	0.967
224	0.9552
0	0
0	0
231	0.8899
166	0.9496
232	0.9806
227	0.9391
212	0.9656
212	0.9745
0	0
0	0
222	0.9889
193	0.95
177	0.9776
185	0.9734
181	0.9524
187	0.9514
204	0.9502
202	0.9409
173	0.9013
107	1
191	0.9402
190	0.9667
183	0.9864
189	0.9945
201	0.9668
0	0
278	0.928
182	0.9576
203	0.9455
214	0.9747
188	0.9659
231	0.9473
0	0
0	0
216	0.9622
170	0.9163
205	0.9337
211	0.9399
204	0.9591
228	0.9637
0	0
0	0
231	0.9557
197	0.9791
187	0.9839
201	0.9668
201	0.9362
189	0.9616
200	0.962
181	0.9756
171	0.9681
204	0.9591
197	0.9476
195	0.938
182	0.981
181	0.943
204	0.9378
31	0.9602
263	0.9381
224	0.9674
182	0.9482
177	0.9541
155	0.9327
138	0.9811
208	0.978
200	0.9403
213	1
185	0.9734
234	0.9478
204	0.9682
148	0.9588
176	0.9821
0	0
0	0
209	0.931
182	0.981
201	0.9362
199	0.9795
170	0.9725
159	0.967
177	0.9445
189	0.971
178	0.9594
139	0.9769
193	0.9819
193	0.9283
197	0.9262
188	0.9343
216	0.9622
232	0.9316
272	0.9256
191	0.9492
182	0.981
174	0.9953
213	0.9488
123	0.964
215	0.9491
192	0.9542
214	0.9533
179	0.9648
231	0.9763
223	0.9718
147	0.9524
173	0.9653
0	0
0	0
211	0.9399
191	0.9951
205	0.9549
205	0.9638
171	0.9782
178	0.9594
195	0.9691
188	0.9892
155	0.9674
161	0.9444
194	0.9549
195	0.9691
199	0.9664
191	0.9492
201	0.9761
231	0.9473
286	0.9547
231	0.9473
228	0.9637
203	0.9764
150	0.9612
160	0.9386
173	0.9555
179	0.9887
167	0.9455
158	0.9609
169	0.9109
183	0.9534
222	0.9467
198	0.9524
55	0.9675
62	1
190	0.9667
188	0.9254
201	0.9761
201	0.9668
27	0.9674
231	0.9357
171	0.9782
165	0.9929
191	0.9402
182	0.9482
154	0.9717
160	0.9628
178	0.9832
152	0.9487
197	0.9566
197	0.9176
300	0.9392
243	0.9557
232	0.9806
204	0.9813
163	0.9562
179	0.9326
174	0.9474
175	0.9528
200	0.962
183	0.9864
207	0.9733
